int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
7500,7500,43,69,58
7501,7501,52,38,31
7502,7502,54,70,72
7503,7503,62,67,66
7504,7504,64,71,65
7505,7505,60,62,64
7506,7506,64,65,61
7507,7507,31,31,23
7508,7508,23,16,12
7509,7509,63,51,39
7510,7510,63,64,62
7511,7511,41,28,28
7512,7512,59,49,42
7513,7513,60,57,58
7514,7514,39,38,34
7515,7515,47,33,31
7516,7516,14,13,12
7517,7517,49,43,55
7518,7518,22,13,13
7519,7519,43,28,28
7520,7520,12,13,20
7521,7521,64,66,67
7522,7522,43,52,50
7523,7523,53,53,34
7524,7524,53,56,23
7525,7525,14,12,14
7526,7526,18,32,19
7527,7527,66,64,62
7528,7528,52,58,54
7529,7529,29,19,18
7530,7530,16,20,20
7531,7531,15,14,11
7532,7532,15,41,38
7533,7533,66,65,69
7534,7534,67,68,61
7535,7535,59,69,67
7536,7536,54,60,59
7537,7537,39,23,30
7538,7538,51,57,55
7539,7539,56,58,53
7540,7540,66,58,49
7541,7541,13,18,15
7542,7542,53,63,61
7543,7543,67,65,61
7544,7544,66,66,65
7545,7545,59,65,64
7546,7546,70,68,63
7547,7547,25,12,11
7548,7548,64,58,59
7549,7549,65,70,65
7550,7550,27,23,20
7551,7551,59,58,56
7552,7552,70,60,72
7553,7553,28,31,29
7554,7554,66,67,68
7555,7555,14,24,21
7556,7556,40,42,41
7557,7557,51,64,60
7558,7558,40,40,39
7559,7559,15,38,26
7560,7560,65,66,61
7561,7561,18,33,42
7562,7562,55,40,30
7563,7563,29,33,35
7564,7564,10,15,14
7565,7565,62,69,65
7566,7566,25,32,29
7567,7567,67,67,64
7568,7568,68,67,66
7569,7569,62,66,62
7570,7570,20,36,21
7571,7571,61,63,59
7572,7572,63,70,67
7573,7573,60,68,65
7574,7574,12,15,17
7575,7575,72,71,63
7576,7576,46,46,43
7577,7577,63,72,65
7578,7578,64,68,64
7579,7579,60,68,62
7580,7580,32,33,28
7581,7581,25,26,22
7582,7582,64,61,67
7583,7583,62,70,70
7584,7584,28,44,41
7585,7585,9,11,12
7586,7586,43,41,42
7587,7587,68,67,62
7588,7588,40,30,26
7589,7589,66,69,65
7590,7590,21,37,35
7591,7591,63,66,64
7592,7592,61,63,56
7593,7593,47,29,22
7594,7594,38,42,40
7595,7595,30,56,51
7596,7596,60,63,61
7597,7597,27,31,36
7598,7598,49,48,49
7599,7599,69,71,65
7600,7600,62,64,54
7601,7601,70,67,65
7602,7602,36,37,40
7603,7603,27,20,17
7604,7604,61,45,40
7605,7605,67,72,69
7606,7606,60,67,65
7607,7607,13,17,13
7608,7608,29,12,11
7609,7609,22,34,30
7610,7610,31,42,38
7611,7611,37,32,28
7612,7612,20,11,19
7613,7613,64,64,66
7614,7614,70,64,64
7615,7615,64,63,62
7616,7616,60,65,67
7617,7617,23,27,26
7618,7618,62,66,62
7619,7619,22,20,18
7620,7620,69,71,66
7621,7621,74,63,57
7622,7622,57,63,58
7623,7623,17,15,18
7624,7624,23,38,36
7625,7625,54,57,51
7626,7626,20,17,19
7627,7627,62,68,67
7628,7628,14,18,13
7629,7629,62,67,61
7630,7630,71,65,59
7631,7631,44,50,51
7632,7632,47,32,25
7633,7633,50,40,35
7634,7634,59,64,60
7635,7635,19,20,24
7636,7636,39,62,53
7637,7637,41,33,30
7638,7638,22,19,21
7639,7639,64,64,67
7640,7640,29,28,27
7641,7641,56,63,63
7642,7642,62,67,67
7643,7643,65,68,64
7644,7644,57,62,62
7645,7645,60,58,55
7646,7646,59,65,64
7647,7647,37,21,23
7648,7648,67,63,66
7649,7649,60,54,50
7650,7650,69,68,65
7651,7651,63,60,57
7652,7652,71,64,70
7653,7653,10,10,19
7654,7654,64,67,63
7655,7655,24,11,11
7656,7656,67,69,68
7657,7657,68,67,65
7658,7658,60,57,62
7659,7659,11,18,15
7660,7660,42,64,55
7661,7661,69,69,71
7662,7662,82,67,70
7663,7663,46,38,34
7664,7664,14,14,6
7665,7665,63,66,67
7666,7666,64,64,58
7667,7667,65,66,65
7668,7668,34,44,37
7669,7669,21,45,42
7670,7670,65,65,61
7671,7671,64,63,66
7672,7672,11,15,23
7673,7673,53,31,25
7674,7674,68,67,65
7675,7675,16,20,13
7676,7676,70,70,70
7677,7677,67,70,66
7678,7678,68,67,64
7679,7679,58,62,64
7680,7680,68,64,65
7681,7681,64,64,63
7682,7682,71,72,65
7683,7683,59,63,64
7684,7684,31,36,29
7685,7685,42,42,32
7686,7686,40,33,28
7687,7687,64,54,47
7688,7688,64,72,73
7689,7689,68,67,66
7690,7690,22,25,19
7691,7691,23,24,26
7692,7692,41,30,32
7693,7693,38,23,21
7694,7694,51,65,62
7695,7695,61,57,55
7696,7696,66,70,63
7697,7697,39,45,34
7698,7698,67,68,69
7699,7699,38,16,27
7700,7700,63,65,63
7701,7701,66,62,62
7702,7702,63,69,65
7703,7703,62,69,67
7704,7704,65,62,61
7705,7705,25,11,11
7706,7706,58,65,67
7707,7707,20,36,33
7708,7708,64,52,44
7709,7709,66,64,63
7710,7710,35,50,48
7711,7711,24,15,21
7712,7712,55,65,62
7713,7713,34,35,48
7714,7714,54,46,44
7715,7715,46,43,50
7716,7716,68,72,68
7717,7717,43,53,48
7718,7718,47,58,53
7719,7719,65,66,61
7720,7720,12,11,12
7721,7721,60,75,64
7722,7722,49,25,26
7723,7723,66,67,66
7724,7724,63,65,63
7725,7725,60,65,66
7726,7726,63,65,66
7727,7727,42,56,55
7728,7728,63,68,67
7729,7729,55,65,63
7730,7730,65,70,66
7731,7731,20,21,29
7732,7732,63,63,67
7733,7733,45,39,26
7734,7734,67,67,66
7735,7735,24,14,13
7736,7736,67,66,62
7737,7737,72,61,58
7738,7738,64,67,64
7739,7739,46,39,33
7740,7740,60,73,67
7741,7741,72,66,66
7742,7742,21,15,15
7743,7743,53,53,50
7744,7744,71,65,63
7745,7745,15,12,13
7746,7746,65,69,65
7747,7747,61,60,61
7748,7748,60,64,66
7749,7749,61,63,58
7750,7750,34,42,32
7751,7751,24,15,14
7752,7752,59,64,60
7753,7753,61,65,66
7754,7754,64,66,62
7755,7755,23,27,25
7756,7756,18,11,13
7757,7757,58,64,63
7758,7758,48,42,35
7759,7759,60,66,62
7760,7760,12,26,17
7761,7761,60,64,62
7762,7762,37,33,20
7763,7763,68,67,70
7764,7764,15,19,17
7765,7765,50,63,60
7766,7766,48,62,55
7767,7767,17,24,22
7768,7768,60,69,67
7769,7769,66,65,61
7770,7770,66,65,65
7771,7771,22,32,23
7772,7772,34,43,38
7773,7773,53,55,45
7774,7774,10,12,10
7775,7775,69,70,66
7776,7776,68,70,67
7777,7777,63,62,61
7778,7778,65,68,66
7779,7779,65,65,58
7780,7780,23,14,12
7781,7781,61,28,40
7782,7782,67,67,68
7783,7783,22,21,20
7784,7784,41,58,53
7785,7785,41,65,62
7786,7786,8,13,13
7787,7787,65,64,55
7788,7788,67,73,63
7789,7789,61,67,65
7790,7790,39,34,28
7791,7791,25,19,27
7792,7792,66,65,63
7793,7793,34,36,37
7794,7794,63,65,62
7795,7795,20,20,17
7796,7796,29,36,24
7797,7797,18,18,13
7798,7798,54,17,21
7799,7799,65,67,68
7800,7800,34,38,27
7801,7801,61,63,64
7802,7802,31,19,22
7803,7803,54,53,50
7804,7804,27,30,30
7805,7805,34,14,12
7806,7806,66,65,62
7807,7807,25,23,14
7808,7808,71,66,65
7809,7809,71,69,67
7810,7810,71,57,57
7811,7811,61,62,59
7812,7812,56,65,59
7813,7813,69,67,66
7814,7814,33,37,43
7815,7815,60,65,64
7816,7816,12,16,14
7817,7817,63,68,65
7818,7818,71,73,71
7819,7819,66,67,66
7820,7820,61,66,58
7821,7821,11,14,10
7822,7822,46,52,51
7823,7823,7,13,12
7824,7824,64,67,65
7825,7825,62,66,67
7826,7826,72,64,65
7827,7827,61,62,60
7828,7828,22,41,12
7829,7829,15,13,18
7830,7830,55,25,25
7831,7831,62,69,63
7832,7832,14,19,18
7833,7833,61,71,67
7834,7834,67,62,60
7835,7835,59,68,63
7836,7836,19,21,28
7837,7837,67,70,67
7838,7838,50,46,43
7839,7839,63,64,65
7840,7840,68,69,65
7841,7841,64,67,66
7842,7842,66,68,64
7843,7843,67,65,68
7844,7844,34,21,18
7845,7845,67,68,69
7846,7846,71,65,63
7847,7847,50,52,45
7848,7848,65,68,64
7849,7849,18,21,24
7850,7850,68,71,63
7851,7851,19,23,19
7852,7852,55,65,65
7853,7853,60,67,65
7854,7854,21,20,14
7855,7855,28,40,31
7856,7856,59,61,58
7857,7857,16,9,10
7858,7858,24,26,26
7859,7859,45,36,28
7860,7860,71,65,55
7861,7861,18,36,31
7862,7862,60,63,62
7863,7863,64,60,59
7864,7864,62,70,68
7865,7865,72,75,74
7866,7866,30,27,24
7867,7867,35,29,26
7868,7868,7,12,14
7869,7869,67,69,67
7870,7870,69,70,70
7871,7871,65,64,63
7872,7872,64,67,65
7873,7873,62,64,63
7874,7874,43,50,43
7875,7875,11,20,12
7876,7876,57,58,59
7877,7877,25,21,26
7878,7878,64,66,63
7879,7879,32,16,13
7880,7880,67,73,65
7881,7881,39,35,28
7882,7882,61,69,68
7883,7883,61,65,68
7884,7884,21,19,17
7885,7885,13,17,15
7886,7886,63,63,58
7887,7887,54,42,52
7888,7888,55,72,58
7889,7889,69,66,63
7890,7890,67,67,68
7891,7891,30,40,37
7892,7892,56,70,57
7893,7893,66,68,64
7894,7894,28,25,18
7895,7895,39,22,19
7896,7896,67,65,63
7897,7897,53,57,53
7898,7898,23,21,23
7899,7899,67,65,64
7900,7900,12,14,14
7901,7901,60,68,67
7902,7902,61,69,65
7903,7903,49,47,30
7904,7904,25,23,24
7905,7905,14,19,12
7906,7906,15,15,15
7907,7907,52,54,58
7908,7908,40,34,31
7909,7909,64,66,64
7910,7910,20,23,19
7911,7911,68,71,69
7912,7912,67,61,60
7913,7913,42,48,42
7914,7914,19,15,20
7915,7915,63,67,69
7916,7916,58,66,61
7917,7917,65,68,67
7918,7918,63,68,64
7919,7919,31,42,31
7920,7920,49,28,32
7921,7921,58,60,56
7922,7922,62,63,61
7923,7923,65,65,64
7924,7924,36,41,35
7925,7925,49,34,32
7926,7926,47,58,55
7927,7927,58,63,59
7928,7928,58,68,66
7929,7929,60,65,58
7930,7930,65,70,67
7931,7931,62,69,68
7932,7932,24,22,19
7933,7933,33,36,34
7934,7934,73,76,70
7935,7935,57,57,48
7936,7936,27,27,20
7937,7937,59,62,63
7938,7938,67,68,59
7939,7939,56,59,49
7940,7940,61,66,58
7941,7941,28,49,37
7942,7942,17,24,20
7943,7943,18,13,18
7944,7944,62,63,56
7945,7945,56,56,50
7946,7946,67,62,62
7947,7947,62,68,65
7948,7948,60,66,62
7949,7949,9,17,12
7950,7950,45,51,55
7951,7951,59,65,62
7952,7952,19,34,30
7953,7953,26,21,18
7954,7954,67,69,65
7955,7955,35,12,13
7956,7956,66,68,61
7957,7957,23,15,14
7958,7958,66,67,68
7959,7959,55,65,52
7960,7960,65,65,66
7961,7961,9,11,10
7962,7962,54,52,51
7963,7963,26,37,31
7964,7964,29,12,19
7965,7965,67,67,64
7966,7966,62,64,61
7967,7967,30,17,14
7968,7968,49,32,27
7969,7969,51,32,24
7970,7970,55,72,68
7971,7971,67,66,66
7972,7972,25,12,20
7973,7973,64,67,68
7974,7974,64,64,63
7975,7975,60,69,62
7976,7976,30,37,36
7977,7977,68,68,66
7978,7978,57,52,48
7979,7979,66,69,71
7980,7980,15,11,12
7981,7981,67,70,68
7982,7982,66,68,63
7983,7983,25,24,22
7984,7984,67,73,67
7985,7985,71,68,67
7986,7986,69,62,64
7987,7987,67,68,64
7988,7988,21,29,27
7989,7989,55,68,67
7990,7990,55,59,45
7991,7991,9,12,10
7992,7992,62,66,65
7993,7993,66,66,64
7994,7994,67,67,66
7995,7995,22,18,17
7996,7996,70,71,67
7997,7997,22,21,28
7998,7998,64,69,64
7999,7999,45,54,51
8000,8000,19,16,11
8001,8001,57,65,67
8002,8002,63,64,55
8003,8003,58,55,54
8004,8004,10,12,9
8005,8005,65,66,62
8006,8006,67,72,64
8007,8007,21,13,15
8008,8008,37,19,13
8009,8009,22,27,20
8010,8010,27,51,60
8011,8011,49,53,48
8012,8012,50,58,61
8013,8013,67,65,66
8014,8014,37,35,34
8015,8015,28,21,22
8016,8016,65,65,62
8017,8017,32,28,22
8018,8018,63,71,67
8019,8019,44,21,16
8020,8020,62,67,65
8021,8021,61,64,64
8022,8022,66,67,65
8023,8023,68,67,61
8024,8024,24,16,15
8025,8025,31,31,24
8026,8026,59,65,66
8027,8027,51,51,46
8028,8028,18,37,35
8029,8029,68,69,69
8030,8030,40,41,43
8031,8031,26,21,23
8032,8032,64,63,61
8033,8033,29,25,25
8034,8034,36,19,16
8035,8035,58,54,55
8036,8036,17,36,19
8037,8037,29,35,40
8038,8038,13,17,22
8039,8039,56,68,66
8040,8040,35,21,22
8041,8041,27,28,23
8042,8042,62,63,61
8043,8043,68,69,65
8044,8044,67,70,69
8045,8045,66,67,65
8046,8046,51,49,50
8047,8047,60,65,64
8048,8048,26,29,20
8049,8049,60,70,67
8050,8050,52,63,61
8051,8051,65,59,57
8052,8052,65,64,62
8053,8053,10,10,13
8054,8054,48,65,60
8055,8055,60,67,58
8056,8056,32,41,40
8057,8057,35,49,56
8058,8058,62,48,45
8059,8059,58,62,61
8060,8060,52,60,45
8061,8061,65,63,66
8062,8062,15,11,14
8063,8063,66,66,68
8064,8064,29,33,39
8065,8065,65,68,70
8066,8066,66,67,62
8067,8067,60,75,68
8068,8068,63,73,66
8069,8069,26,23,20
8070,8070,64,62,57
8071,8071,61,67,66
8072,8072,63,66,64
8073,8073,64,67,62
8074,8074,21,16,15
8075,8075,26,14,13
8076,8076,41,44,45
8077,8077,32,47,52
8078,8078,59,66,65
8079,8079,30,41,28
8080,8080,65,64,65
8081,8081,64,63,65
8082,8082,34,27,31
8083,8083,57,63,62
8084,8084,11,14,20
8085,8085,70,72,68
8086,8086,12,12,14
8087,8087,42,39,22
8088,8088,13,18,20
8089,8089,17,39,42
8090,8090,22,20,21
8091,8091,64,63,60
8092,8092,59,17,19
8093,8093,16,38,48
8094,8094,52,57,50
8095,8095,21,22,29
8096,8096,63,64,63
8097,8097,53,58,58
8098,8098,44,35,27
8099,8099,63,61,57
8100,8100,56,68,64
8101,8101,65,68,63
8102,8102,55,57,57
8103,8103,67,71,65
8104,8104,62,66,62
8105,8105,45,36,35
8106,8106,36,40,38
8107,8107,47,54,54
8108,8108,21,24,10
8109,8109,55,60,54
8110,8110,47,38,43
8111,8111,62,63,62
8112,8112,63,70,66
8113,8113,10,18,14
8114,8114,61,58,56
8115,8115,33,21,17
8116,8116,39,35,30
8117,8117,57,70,54
8118,8118,68,72,68
8119,8119,67,69,65
8120,8120,40,20,15
8121,8121,37,27,31
8122,8122,62,65,67
8123,8123,65,65,63
8124,8124,41,25,22
8125,8125,60,63,58
8126,8126,69,68,68
8127,8127,68,64,59
8128,8128,58,59,58
8129,8129,64,69,63
8130,8130,65,64,65
8131,8131,14,11,14
8132,8132,36,49,48
8133,8133,66,64,59
8134,8134,69,69,64
8135,8135,43,41,39
8136,8136,67,62,64
8137,8137,66,71,68
8138,8138,60,69,65
8139,8139,67,67,62
8140,8140,65,66,64
8141,8141,61,63,61
8142,8142,67,70,66
8143,8143,68,73,62
8144,8144,33,26,23
8145,8145,67,67,66
8146,8146,59,64,56
8147,8147,59,55,50
8148,8148,16,15,20
8149,8149,28,31,34
8150,8150,56,53,52
8151,8151,43,49,53
8152,8152,64,63,58
8153,8153,39,55,50
8154,8154,20,26,27
8155,8155,65,70,68
8156,8156,70,70,65
8157,8157,68,66,65
8158,8158,15,19,12
8159,8159,69,64,65
8160,8160,44,26,22
8161,8161,58,62,59
8162,8162,32,29,25
8163,8163,59,70,67
8164,8164,68,68,67
8165,8165,70,68,68
8166,8166,42,46,41
8167,8167,51,62,54
8168,8168,33,29,25
8169,8169,36,41,30
8170,8170,67,68,69
8171,8171,30,33,33
8172,8172,22,35,38
8173,8173,63,67,67
8174,8174,14,12,12
8175,8175,61,65,63
8176,8176,66,73,72
8177,8177,56,69,64
8178,8178,16,11,12
8179,8179,67,69,68
8180,8180,36,38,35
8181,8181,61,69,66
8182,8182,63,68,66
8183,8183,39,27,21
8184,8184,55,59,57
8185,8185,45,53,55
8186,8186,68,68,66
8187,8187,63,65,66
8188,8188,32,32,26
8189,8189,65,63,61
8190,8190,64,67,69
8191,8191,70,69,67
8192,8192,63,70,67
8193,8193,58,57,55
8194,8194,25,13,17
8195,8195,21,13,13
8196,8196,57,59,58
8197,8197,30,31,26
8198,8198,68,65,71
8199,8199,65,69,65
8200,8200,40,39,35
8201,8201,66,72,70
8202,8202,65,67,67
8203,8203,64,64,60
8204,8204,25,29,25
8205,8205,27,27,35
8206,8206,25,23,17
8207,8207,48,53,55
8208,8208,69,70,66
8209,8209,18,20,18
8210,8210,16,14,13
8211,8211,67,65,62
8212,8212,34,45,23
8213,8213,66,65,62
8214,8214,43,28,39
8215,8215,72,67,65
8216,8216,32,52,48
8217,8217,61,66,69
8218,8218,70,67,64
8219,8219,62,66,64
8220,8220,67,69,68
8221,8221,44,41,40
8222,8222,40,27,32
8223,8223,41,57,50
8224,8224,65,68,64
8225,8225,65,65,64
8226,8226,59,60,54
8227,8227,62,63,63
8228,8228,30,15,13
8229,8229,65,69,68
8230,8230,64,64,66
8231,8231,61,64,61
8232,8232,55,63,58
8233,8233,10,19,16
8234,8234,56,37,39
8235,8235,63,67,68
8236,8236,70,68,61
8237,8237,68,70,66
8238,8238,29,22,24
8239,8239,40,41,45
8240,8240,58,49,48
8241,8241,32,29,25
8242,8242,64,67,63
8243,8243,31,28,29
8244,8244,24,19,13
8245,8245,66,65,63
8246,8246,67,66,62
8247,8247,34,31,28
8248,8248,67,68,65
8249,8249,20,14,30
8250,8250,66,66,64
8251,8251,64,65,63
8252,8252,56,68,64
8253,8253,25,25,20
8254,8254,33,16,16
8255,8255,68,66,65
8256,8256,31,51,47
8257,8257,61,69,68
8258,8258,51,29,26
8259,8259,66,68,69
8260,8260,38,42,40
8261,8261,67,61,57
8262,8262,65,65,65
8263,8263,63,65,60
8264,8264,62,52,47
8265,8265,35,34,31
8266,8266,38,32,34
8267,8267,67,69,65
8268,8268,41,46,37
8269,8269,59,63,62
8270,8270,67,67,64
8271,8271,63,67,45
8272,8272,19,24,31
8273,8273,32,49,41
8274,8274,58,69,67
8275,8275,33,35,48
8276,8276,65,64,60
8277,8277,44,43,40
8278,8278,50,59,55
8279,8279,58,63,63
8280,8280,20,27,26
8281,8281,64,67,63
8282,8282,66,68,64
8283,8283,58,64,62
8284,8284,12,15,12
8285,8285,67,67,64
8286,8286,55,70,67
8287,8287,63,64,64
8288,8288,62,65,63
8289,8289,38,24,22
8290,8290,60,64,63
8291,8291,60,69,61
8292,8292,69,70,64
8293,8293,63,65,64
8294,8294,66,58,56
8295,8295,37,42,38
8296,8296,48,55,50
8297,8297,38,33,48
8298,8298,25,22,20
8299,8299,62,63,64
8300,8300,68,66,61
8301,8301,62,63,65
8302,8302,31,32,31
8303,8303,38,32,28
8304,8304,35,33,29
8305,8305,63,63,62
8306,8306,39,26,27
8307,8307,26,32,32
8308,8308,42,39,34
8309,8309,33,32,30
8310,8310,24,45,47
8311,8311,18,28,31
8312,8312,63,66,64
8313,8313,61,67,68
8314,8314,22,31,28
8315,8315,26,24,21
8316,8316,21,21,16
8317,8317,68,69,67
8318,8318,64,67,65
8319,8319,14,13,11
8320,8320,49,39,30
8321,8321,60,69,67
8322,8322,63,64,63
8323,8323,66,70,69
8324,8324,64,68,64
8325,8325,68,70,67
8326,8326,68,64,66
8327,8327,68,69,67
8328,8328,11,13,9
8329,8329,65,63,66
8330,8330,62,64,60
8331,8331,67,65,65
8332,8332,63,66,61
8333,8333,64,65,63
8334,8334,58,49,44
8335,8335,64,69,68
8336,8336,12,21,18
8337,8337,66,70,66
8338,8338,12,11,11
8339,8339,68,64,62
8340,8340,36,15,20
8341,8341,22,39,32
8342,8342,11,12,14
8343,8343,66,69,67
8344,8344,26,36,30
8345,8345,17,11,12
8346,8346,14,11,10
8347,8347,68,66,66
8348,8348,5,12,12
8349,8349,25,19,15
8350,8350,67,71,68
8351,8351,22,20,18
8352,8352,13,8,9
8353,8353,52,52,50
8354,8354,62,62,60
8355,8355,55,70,70
8356,8356,67,69,64
8357,8357,56,63,62
8358,8358,5,17,14
8359,8359,19,15,17
8360,8360,42,64,59
8361,8361,30,19,18
8362,8362,61,61,62
8363,8363,20,27,24
8364,8364,11,15,13
8365,8365,59,66,60
8366,8366,59,67,66
8367,8367,54,44,41
8368,8368,59,68,66
8369,8369,29,33,27
8370,8370,59,59,58
8371,8371,54,65,64
8372,8372,67,58,53
8373,8373,45,56,49
8374,8374,12,14,19
8375,8375,21,43,41
8376,8376,17,18,14
8377,8377,58,27,24
8378,8378,13,17,14
8379,8379,35,34,37
8380,8380,24,23,26
8381,8381,26,31,18
8382,8382,73,69,64
8383,8383,70,65,67
8384,8384,66,65,64
8385,8385,35,24,25
8386,8386,42,19,18
8387,8387,71,70,70
8388,8388,68,61,58
8389,8389,23,22,19
8390,8390,62,65,63
8391,8391,66,68,63
8392,8392,31,27,28
8393,8393,66,63,59
8394,8394,30,23,23
8395,8395,52,54,48
8396,8396,65,68,65
8397,8397,16,15,11
8398,8398,57,70,70
8399,8399,38,41,36
8400,8400,68,68,66
8401,8401,30,12,11
8402,8402,63,63,61
8403,8403,68,66,65
8404,8404,65,66,68
8405,8405,64,62,56
8406,8406,61,67,63
8407,8407,60,66,60
8408,8408,37,54,58
8409,8409,51,53,54
8410,8410,72,67,59
8411,8411,54,69,67
8412,8412,62,65,60
8413,8413,24,26,22
8414,8414,48,58,53
8415,8415,18,32,27
8416,8416,51,49,48
8417,8417,48,52,40
8418,8418,62,56,55
8419,8419,67,68,65
8420,8420,59,62,58
8421,8421,35,16,16
8422,8422,65,59,58
8423,8423,65,66,61
8424,8424,33,26,32
8425,8425,67,67,60
8426,8426,66,66,69
8427,8427,23,33,41
8428,8428,23,33,21
8429,8429,57,68,57
8430,8430,64,67,64
8431,8431,40,56,49
8432,8432,65,66,63
8433,8433,22,17,23
8434,8434,69,69,67
8435,8435,19,22,21
8436,8436,50,60,45
8437,8437,57,65,60
8438,8438,63,64,60
8439,8439,66,68,67
8440,8440,18,14,12
8441,8441,13,12,13
8442,8442,25,25,22
8443,8443,65,66,63
8444,8444,61,60,62
8445,8445,65,66,64
8446,8446,68,70,67
8447,8447,64,70,62
8448,8448,68,62,61
8449,8449,59,59,56
8450,8450,56,57,55
8451,8451,61,72,69
8452,8452,67,72,57
8453,8453,70,70,70
8454,8454,25,17,16
8455,8455,58,67,55
8456,8456,59,65,64
8457,8457,67,66,63
8458,8458,28,34,30
8459,8459,30,32,30
8460,8460,62,66,62
8461,8461,70,67,65
8462,8462,66,66,69
8463,8463,33,33,34
8464,8464,18,12,13
8465,8465,19,38,32
8466,8466,67,67,59
8467,8467,64,64,66
8468,8468,65,67,65
8469,8469,45,47,49
8470,8470,40,16,18
8471,8471,69,33,26
8472,8472,62,67,74
8473,8473,38,34,37
8474,8474,61,64,62
8475,8475,55,52,41
8476,8476,64,51,46
8477,8477,61,72,69
8478,8478,15,11,13
8479,8479,66,66,65
8480,8480,65,64,59
8481,8481,65,71,67
8482,8482,64,66,63
8483,8483,24,27,30
8484,8484,34,21,16
8485,8485,18,21,21
8486,8486,67,68,68
8487,8487,14,19,10
8488,8488,30,45,43
8489,8489,29,15,17
8490,8490,68,67,68
8491,8491,12,17,16
8492,8492,66,71,70
8493,8493,15,18,14
8494,8494,71,67,65
8495,8495,44,49,39
8496,8496,56,59,64
8497,8497,44,13,15
8498,8498,57,63,62
8499,8499,16,22,20
8500,8500,32,35,33
8501,8501,63,65,66
8502,8502,65,67,65
8503,8503,71,65,62
8504,8504,25,24,27
8505,8505,30,28,29
8506,8506,59,62,61
8507,8507,37,32,35
8508,8508,64,64,62
8509,8509,66,65,63
8510,8510,16,10,13
8511,8511,50,54,48
8512,8512,22,22,22
8513,8513,68,68,65
8514,8514,58,67,65
8515,8515,27,28,29
8516,8516,63,66,61
8517,8517,42,33,32
8518,8518,68,70,65
8519,8519,44,50,48
8520,8520,21,21,20
8521,8521,14,12,13
8522,8522,65,66,64
8523,8523,68,67,66
8524,8524,50,42,37
8525,8525,56,59,55
8526,8526,70,76,63
8527,8527,22,25,24
8528,8528,68,65,64
8529,8529,64,67,65
8530,8530,41,49,38
8531,8531,52,55,59
8532,8532,70,71,69
8533,8533,59,52,48
8534,8534,18,15,19
8535,8535,59,59,62
8536,8536,61,64,62
8537,8537,34,63,58
8538,8538,62,63,62
8539,8539,59,63,65
8540,8540,14,23,21
8541,8541,60,65,63
8542,8542,61,67,64
8543,8543,66,66,65
8544,8544,63,65,61
8545,8545,57,64,63
8546,8546,22,26,23
8547,8547,13,12,12
8548,8548,16,11,18
8549,8549,10,15,18
8550,8550,60,65,64
8551,8551,16,10,19
8552,8552,66,63,64
8553,8553,65,68,65
8554,8554,22,17,12
8555,8555,27,26,19
8556,8556,66,70,67
8557,8557,24,34,15
8558,8558,63,69,63
8559,8559,57,55,47
8560,8560,58,65,64
8561,8561,66,66,64
8562,8562,68,70,65
8563,8563,32,22,17
8564,8564,62,67,65
8565,8565,28,23,22
8566,8566,60,64,56
8567,8567,58,54,53
8568,8568,56,50,52
8569,8569,15,18,12
8570,8570,53,27,25
8571,8571,22,20,13
8572,8572,51,49,43
8573,8573,59,62,60
8574,8574,64,64,62
8575,8575,54,56,54
8576,8576,66,65,66
8577,8577,53,46,41
8578,8578,20,20,25
8579,8579,55,68,64
8580,8580,60,68,63
8581,8581,66,68,67
8582,8582,66,76,74
8583,8583,28,13,11
8584,8584,67,62,58
8585,8585,62,70,67
8586,8586,63,64,61
8587,8587,21,16,11
8588,8588,66,62,64
8589,8589,65,66,64
8590,8590,60,62,63
8591,8591,32,42,47
8592,8592,55,45,42
8593,8593,70,68,69
8594,8594,65,65,62
8595,8595,57,61,65
8596,8596,57,60,57
8597,8597,63,67,62
8598,8598,41,43,32
8599,8599,63,64,62
8600,8600,51,53,52
8601,8601,54,59,55
8602,8602,59,58,55
8603,8603,64,66,68
8604,8604,25,16,17
8605,8605,20,22,21
8606,8606,22,17,13
8607,8607,25,18,14
8608,8608,62,62,61
8609,8609,53,54,54
8610,8610,50,51,45
8611,8611,46,41,37
8612,8612,63,66,65
8613,8613,60,66,62
8614,8614,19,12,15
8615,8615,59,52,49
8616,8616,22,19,18
8617,8617,65,63,56
8618,8618,18,19,14
8619,8619,54,61,63
8620,8620,55,17,14
8621,8621,22,20,12
8622,8622,66,67,60
8623,8623,23,38,17
8624,8624,39,19,17
8625,8625,65,67,66
8626,8626,69,65,64
8627,8627,65,66,65
8628,8628,27,20,19
8629,8629,62,69,65
8630,8630,21,24,32
8631,8631,58,50,48
8632,8632,65,66,65
8633,8633,21,25,22
8634,8634,21,13,12
8635,8635,55,23,20
8636,8636,42,40,22
8637,8637,55,49,49
8638,8638,65,68,65
8639,8639,50,24,35
8640,8640,64,66,63
8641,8641,52,54,56
8642,8642,48,51,44
8643,8643,22,44,37
8644,8644,49,58,47
8645,8645,27,25,23
8646,8646,10,12,13
8647,8647,39,23,22
8648,8648,29,18,16
8649,8649,59,64,66
8650,8650,65,68,60
8651,8651,20,35,30
8652,8652,61,66,65
8653,8653,66,66,65
8654,8654,66,65,66
8655,8655,42,38,34
8656,8656,66,69,68
8657,8657,61,69,68
8658,8658,70,65,67
8659,8659,53,57,62
8660,8660,67,68,68
8661,8661,65,66,64
8662,8662,67,67,68
