int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
7817,7817,10,8,13,15,14
7818,7818,13,7,14,11,7
7819,7819,15,15,11,6,7
7820,7820,7,12,11,11,9
7821,7821,66,68,65,65,69
7822,7822,10,9,7,11,9
7823,7823,69,65,65,67,69
7824,7824,5,15,10,6,7
7825,7825,8,6,13,12,11
7826,7826,7,6,12,9,8
7827,7827,15,8,13,12,14
7828,7828,7,9,15,15,11
7829,7829,66,68,71,64,67
7830,7830,9,8,11,14,9
7831,7831,6,9,5,12,5
7832,7832,11,9,8,8,7
7833,7833,10,14,10,10,7
7834,7834,14,13,11,12,10
7835,7835,11,10,5,9,10
7836,7836,7,15,5,13,10
7837,7837,13,14,6,12,6
7838,7838,6,8,12,7,11
7839,7839,13,6,6,8,9
7840,7840,16,15,13,8,15
7841,7841,11,12,10,11,7
7842,7842,11,15,7,6,12
7843,7843,12,6,7,12,5
7844,7844,8,9,15,13,14
7845,7845,16,7,14,9,14
7846,7846,16,10,7,15,15
7847,7847,5,6,13,7,14
7848,7848,10,8,13,12,7
7849,7849,10,8,6,7,12
7850,7850,10,11,9,11,13
7851,7851,10,12,13,6,14
7852,7852,12,15,8,14,11
7853,7853,10,13,12,8,12
7854,7854,71,63,65,65,68
7855,7855,7,12,15,9,8
7856,7856,9,13,16,11,12
7857,7857,64,65,60,66,69
7858,7858,12,10,15,10,12
7859,7859,7,14,10,16,13
7860,7860,9,15,12,6,15
7861,7861,6,11,6,7,11
7862,7862,10,7,14,11,12
7863,7863,13,10,11,13,13
7864,7864,14,8,12,13,5
7865,7865,14,8,8,9,7
7866,7866,9,9,9,11,10
7867,7867,10,10,13,11,13
7868,7868,68,66,64,67,66
7869,7869,14,15,8,11,9
7870,7870,13,13,15,13,8
7871,7871,15,10,10,9,15
7872,7872,63,43,75,56,46
7873,7873,7,6,7,9,9
7874,7874,10,11,8,12,13
7875,7875,68,66,65,64,66
7876,7876,8,16,14,11,14
7877,7877,8,11,16,9,10
7878,7878,10,11,7,14,15
7879,7879,9,16,8,15,15
7880,7880,10,14,10,11,13
7881,7881,11,15,9,9,16
7882,7882,7,10,14,15,5
7883,7883,15,12,7,10,8
7884,7884,67,63,60,69,66
7885,7885,65,66,65,69,65
7886,7886,15,10,16,13,15
7887,7887,13,13,13,10,9
7888,7888,8,10,10,15,12
7889,7889,8,9,9,11,14
7890,7890,7,9,10,7,7
7891,7891,7,13,13,7,8
7892,7892,9,9,12,7,15
7893,7893,8,7,7,8,14
7894,7894,14,5,12,8,5
7895,7895,13,8,10,10,12
7896,7896,9,6,11,7,7
7897,7897,14,11,11,9,6
7898,7898,7,9,12,9,10
7899,7899,12,15,14,15,14
7900,7900,67,67,64,65,68
7901,7901,12,6,6,15,15
7902,7902,10,7,11,13,8
7903,7903,12,11,9,7,14
7904,7904,15,11,14,8,11
7905,7905,64,70,63,71,64
7906,7906,6,12,6,11,8
7907,7907,7,11,8,10,10
7908,7908,9,5,7,10,15
7909,7909,15,15,8,10,10
7910,7910,67,63,59,65,71
7911,7911,10,12,16,15,10
7912,7912,12,10,16,8,16
7913,7913,16,9,15,9,14
7914,7914,15,10,13,5,15
7915,7915,8,9,10,7,9
7916,7916,11,10,12,13,7
7917,7917,12,5,6,12,8
7918,7918,4,10,13,6,13
7919,7919,14,14,9,6,6
7920,7920,14,10,11,8,16
7921,7921,16,10,13,13,7
7922,7922,15,12,14,13,8
7923,7923,8,8,8,14,8
7924,7924,14,15,14,6,14
7925,7925,10,11,14,7,15
7926,7926,15,14,12,13,11
7927,7927,11,13,7,12,9
7928,7928,10,11,9,12,6
7929,7929,12,13,8,5,10
7930,7930,15,15,6,15,12
7931,7931,13,7,11,14,10
7932,7932,14,6,10,6,11
7933,7933,11,12,10,8,9
7934,7934,8,13,9,9,12
7935,7935,7,9,9,12,12
7936,7936,12,12,16,16,9
7937,7937,10,6,8,8,14
7938,7938,12,8,15,8,11
7939,7939,6,13,12,9,10
7940,7940,10,16,15,16,14
7941,7941,9,9,9,15,13
7942,7942,5,9,13,6,5
7943,7943,5,7,14,7,14
7944,7944,9,7,9,11,16
7945,7945,13,8,13,15,8
7946,7946,13,12,11,11,13
7947,7947,8,12,8,10,12
7948,7948,12,13,11,15,10
7949,7949,68,65,64,68,68
7950,7950,13,12,10,15,5
7951,7951,12,8,14,6,7
7952,7952,9,10,16,10,16
7953,7953,5,12,7,12,12
7954,7954,8,7,6,16,15
7955,7955,13,10,11,12,14
7956,7956,7,8,10,9,13
7957,7957,69,68,68,64,67
7958,7958,13,12,10,7,12
7959,7959,13,8,10,11,8
7960,7960,14,13,15,7,13
7961,7961,70,65,61,66,68
7962,7962,7,8,10,12,13
7963,7963,6,14,13,8,6
7964,7964,65,64,61,66,71
7965,7965,12,8,11,15,11
7966,7966,12,12,10,14,15
7967,7967,10,13,15,14,10
7968,7968,11,7,9,11,11
7969,7969,8,16,12,12,16
7970,7970,15,7,9,12,11
7971,7971,11,9,8,7,9
7972,7972,68,64,62,63,69
7973,7973,8,12,10,8,13
7974,7974,9,8,13,13,13
7975,7975,13,11,8,10,10
7976,7976,9,9,15,17,9
7977,7977,6,15,16,14,11
7978,7978,16,7,13,7,12
7979,7979,13,10,14,10,12
7980,7980,65,67,67,65,63
7981,7981,16,16,12,9,8
7982,7982,8,8,15,15,6
7983,7983,11,14,10,16,10
7984,7984,9,10,12,14,7
7985,7985,12,14,13,15,10
7986,7986,11,7,12,7,7
7987,7987,10,11,18,15,14
7988,7988,8,15,12,7,8
7989,7989,7,14,6,8,7
7990,7990,11,16,12,11,14
7991,7991,67,68,53,69,63
7992,7992,13,14,14,12,12
7993,7993,15,10,7,16,9
7994,7994,12,15,6,13,14
7995,7995,14,11,5,9,9
7996,7996,10,13,6,6,6
7997,7997,13,5,13,12,7
7998,7998,6,10,8,11,8
7999,7999,13,12,7,8,6
8000,8000,13,11,10,8,13
8001,8001,9,6,12,8,6
8002,8002,10,9,6,8,14
8003,8003,10,13,10,6,8
8004,8004,70,66,63,66,72
8005,8005,6,11,11,5,14
8006,8006,9,6,14,7,7
8007,8007,68,67,62,65,66
8008,8008,9,11,15,10,15
8009,8009,12,12,8,12,10
8010,8010,7,10,7,6,11
8011,8011,14,11,5,9,11
8012,8012,12,6,11,10,11
8013,8013,14,9,10,10,14
8014,8014,13,13,9,13,12
8015,8015,13,10,6,8,8
8016,8016,9,10,15,14,12
8017,8017,8,13,15,11,14
8018,8018,13,6,9,10,10
8019,8019,6,14,9,6,13
8020,8020,13,6,10,9,11
8021,8021,6,6,11,8,6
8022,8022,7,11,5,13,6
8023,8023,11,7,16,10,12
8024,8024,69,71,62,65,65
8025,8025,6,13,13,12,14
8026,8026,13,5,14,7,13
8027,8027,9,10,6,11,8
8028,8028,10,8,12,9,12
8029,8029,13,10,15,12,11
8030,8030,12,11,16,13,8
8031,8031,15,18,10,10,17
8032,8032,9,6,5,10,12
8033,8033,15,14,6,7,12
8034,8034,13,14,14,16,12
8035,8035,13,7,14,9,6
8036,8036,12,8,6,13,11
8037,8037,7,9,15,8,9
8038,8038,69,61,66,65,69
8039,8039,12,11,9,12,10
8040,8040,8,10,14,9,9
8041,8041,12,12,16,9,12
8042,8042,9,14,8,14,10
8043,8043,11,14,13,15,14
8044,8044,8,13,14,6,14
8045,8045,7,12,12,5,14
8046,8046,13,10,11,6,11
8047,8047,5,7,9,15,12
8048,8048,13,8,6,9,15
8049,8049,6,13,6,8,15
8050,8050,10,7,12,12,14
8051,8051,9,10,9,12,7
8052,8052,13,11,14,7,12
8053,8053,68,66,62,66,67
8054,8054,14,10,8,15,13
8055,8055,9,7,12,14,10
8056,8056,14,11,10,14,7
8057,8057,14,16,7,13,10
8058,8058,10,7,9,10,14
8059,8059,11,13,12,12,14
8060,8060,6,7,14,6,9
8061,8061,9,11,14,8,16
8062,8062,68,65,66,63,68
8063,8063,12,11,8,12,11
8064,8064,10,13,7,13,11
8065,8065,6,13,10,8,8
8066,8066,14,6,8,8,9
8067,8067,16,9,8,12,10
8068,8068,13,8,9,7,7
8069,8069,13,15,14,10,11
8070,8070,8,7,7,6,11
8071,8071,6,14,12,14,6
8072,8072,11,16,6,8,8
8073,8073,10,14,15,11,8
8074,8074,65,63,55,64,73
8075,8075,12,8,11,7,12
8076,8076,11,7,13,7,7
8077,8077,7,14,5,6,11
8078,8078,6,7,10,13,14
8079,8079,14,13,8,9,9
8080,8080,6,10,15,13,6
8081,8081,10,8,10,6,6
8082,8082,12,6,10,13,14
8083,8083,13,13,12,8,10
8084,8084,66,67,62,66,68
8085,8085,8,16,10,8,15
8086,8086,71,63,59,61,69
8087,8087,5,11,10,11,11
8088,8088,72,64,62,61,72
8089,8089,8,13,8,11,9
8090,8090,12,8,13,9,10
8091,8091,15,7,13,7,7
8092,8092,12,5,5,14,7
8093,8093,10,15,13,10,19
8094,8094,7,15,15,16,8
8095,8095,8,13,10,8,7
8096,8096,10,6,8,16,7
8097,8097,12,7,7,11,7
8098,8098,11,16,13,15,8
8099,8099,7,5,15,8,14
8100,8100,14,10,13,6,9
8101,8101,9,15,14,9,10
8102,8102,7,8,8,5,13
8103,8103,6,16,14,15,7
8104,8104,11,12,11,11,7
8105,8105,9,15,10,11,10
8106,8106,15,7,6,7,10
8107,8107,11,7,8,11,9
8108,8108,4,5,5,4,3
8109,8109,14,15,9,8,7
8110,8110,9,6,9,12,9
8111,8111,9,14,10,5,6
8112,8112,10,8,8,7,16
8113,8113,68,66,70,67,67
8114,8114,10,7,8,11,11
8115,8115,6,12,10,12,9
8116,8116,11,14,8,10,12
8117,8117,9,14,13,6,15
8118,8118,6,8,9,13,9
8119,8119,15,15,9,7,14
8120,8120,15,15,7,10,8
8121,8121,7,11,8,12,14
8122,8122,14,8,7,8,12
8123,8123,16,6,14,14,7
8124,8124,6,8,10,12,6
8125,8125,5,13,12,6,14
8126,8126,13,10,11,15,6
8127,8127,6,16,14,11,7
8128,8128,10,10,14,8,10
8129,8129,9,10,15,11,12
8130,8130,12,6,13,8,5
8131,8131,66,69,61,71,62
8132,8132,7,11,10,16,7
8133,8133,14,8,8,11,13
8134,8134,13,7,10,14,12
8135,8135,10,9,9,11,8
8136,8136,11,11,7,10,12
8137,8137,15,11,12,14,14
8138,8138,7,16,6,7,16
8139,8139,9,10,9,11,13
8140,8140,6,8,6,5,11
8141,8141,12,6,12,9,9
8142,8142,8,13,13,6,9
8143,8143,12,6,14,15,9
8144,8144,9,10,12,8,14
8145,8145,6,5,12,14,7
8146,8146,6,10,10,5,6
8147,8147,8,9,14,8,7
8148,8148,67,66,59,64,71
8149,8149,15,10,13,16,15
8150,8150,6,9,12,7,9
8151,8151,10,14,12,14,15
8152,8152,15,16,16,8,11
8153,8153,12,10,14,6,13
8154,8154,11,14,13,14,15
8155,8155,5,15,12,10,11
8156,8156,6,8,6,15,16
8157,8157,13,12,15,15,7
8158,8158,67,59,58,68,71
8159,8159,8,9,8,11,8
8160,8160,9,10,15,10,15
8161,8161,11,16,13,8,14
8162,8162,6,14,6,12,16
8163,8163,10,12,11,14,10
8164,8164,15,14,15,10,7
8165,8165,8,6,15,8,7
8166,8166,6,11,11,5,13
8167,8167,10,13,7,8,10
8168,8168,15,12,9,5,14
8169,8169,8,11,10,7,12
8170,8170,8,16,7,8,13
8171,8171,6,7,14,12,15
8172,8172,15,10,12,6,10
8173,8173,14,7,10,6,10
8174,8174,67,65,68,65,69
8175,8175,10,13,13,15,14
8176,8176,6,15,5,11,9
8177,8177,6,11,5,12,9
8178,8178,68,68,52,74,63
8179,8179,10,6,6,6,9
8180,8180,6,11,10,10,7
8181,8181,11,12,7,6,14
8182,8182,15,10,6,10,10
8183,8183,15,9,16,6,11
8184,8184,11,15,11,11,9
8185,8185,6,7,11,6,11
8186,8186,8,14,13,8,13
8187,8187,12,8,16,16,9
8188,8188,14,13,7,10,9
8189,8189,12,15,16,12,11
8190,8190,15,7,12,10,14
8191,8191,14,11,7,9,10
8192,8192,15,10,10,15,7
8193,8193,12,12,14,14,13
8194,8194,70,58,66,67,72
8195,8195,11,14,13,5,14
8196,8196,8,8,7,7,8
8197,8197,7,14,9,6,8
8198,8198,12,13,6,8,8
8199,8199,8,5,11,8,11
8200,8200,8,15,13,13,14
8201,8201,14,6,10,6,13
8202,8202,13,8,10,8,14
8203,8203,14,13,8,9,12
8204,8204,6,8,9,6,13
8205,8205,13,10,7,9,10
8206,8206,9,7,9,13,11
8207,8207,10,14,5,8,8
8208,8208,10,10,14,6,6
8209,8209,12,8,15,16,12
8210,8210,65,67,66,69,68
8211,8211,15,13,12,11,10
8212,8212,8,15,11,12,6
8213,8213,6,9,9,9,14
8214,8214,8,9,14,12,10
8215,8215,7,7,12,12,16
8216,8216,9,11,6,16,13
8217,8217,11,15,11,6,6
8218,8218,9,8,15,16,9
8219,8219,11,7,12,5,7
8220,8220,11,14,13,13,6
8221,8221,11,13,15,9,13
8222,8222,13,7,10,13,6
8223,8223,13,16,11,15,14
8224,8224,15,10,7,14,14
8225,8225,11,12,8,10,16
8226,8226,6,16,14,14,15
8227,8227,14,12,8,13,10
8228,8228,66,64,73,66,69
8229,8229,12,7,16,10,9
8230,8230,6,13,8,8,16
8231,8231,8,9,10,11,15
8232,8232,9,12,9,16,7
8233,8233,69,64,65,64,69
8234,8234,10,12,10,9,6
8235,8235,16,10,13,9,14
8236,8236,6,14,15,6,14
8237,8237,15,11,10,14,13
8238,8238,7,13,10,7,12
8239,8239,13,13,8,11,11
8240,8240,15,12,8,16,8
8241,8241,14,6,10,12,7
8242,8242,7,10,13,8,12
8243,8243,6,14,12,6,9
8244,8244,11,16,14,14,8
8245,8245,14,12,12,11,7
8246,8246,14,13,12,11,14
8247,8247,10,6,11,5,14
8248,8248,8,14,8,13,6
8249,8249,15,7,13,11,14
8250,8250,6,9,13,8,15
8251,8251,8,15,7,8,6
8252,8252,12,14,9,14,8
8253,8253,11,7,12,13,6
8254,8254,13,8,12,7,10
8255,8255,13,12,11,6,12
8256,8256,6,10,10,13,5
8257,8257,15,14,8,13,10
8258,8258,15,6,6,11,8
8259,8259,10,14,15,14,6
8260,8260,5,12,11,6,13
8261,8261,7,6,14,10,15
8262,8262,8,13,9,10,8
8263,8263,6,8,15,14,10
8264,8264,16,15,7,13,11
8265,8265,14,14,10,9,13
8266,8266,5,7,12,9,15
8267,8267,10,9,13,14,6
8268,8268,6,15,16,7,6
8269,8269,6,10,9,6,7
8270,8270,12,15,14,12,6
8271,8271,16,9,12,10,6
8272,8272,12,11,11,8,9
8273,8273,11,11,12,12,11
8274,8274,12,11,10,12,6
8275,8275,14,14,8,7,13
8276,8276,6,12,7,6,14
8277,8277,11,14,12,8,6
8278,8278,13,13,15,13,13
8279,8279,14,16,11,13,7
8280,8280,9,14,7,15,8
8281,8281,14,9,9,16,7
8282,8282,10,6,12,9,14
8283,8283,11,10,8,11,11
8284,8284,67,66,63,67,67
8285,8285,13,10,7,7,10
8286,8286,9,7,10,14,12
8287,8287,6,9,6,7,5
8288,8288,7,7,11,7,8
8289,8289,12,11,9,13,7
8290,8290,10,9,9,12,13
8291,8291,14,8,11,10,7
8292,8292,14,8,7,12,10
8293,8293,11,8,14,11,8
8294,8294,15,14,8,12,14
8295,8295,11,6,7,5,14
8296,8296,15,10,9,12,7
8297,8297,5,5,7,5,4
8298,8298,12,8,15,13,9
8299,8299,10,11,7,16,9
8300,8300,9,13,15,8,8
8301,8301,6,10,14,12,13
8302,8302,11,15,12,5,9
8303,8303,6,8,12,14,14
8304,8304,5,7,14,12,7
8305,8305,14,10,14,9,6
8306,8306,14,12,7,7,13
8307,8307,9,12,7,12,7
8308,8308,14,14,15,8,6
8309,8309,7,7,6,7,15
8310,8310,10,11,16,6,13
8311,8311,15,14,10,6,8
8312,8312,13,14,14,14,10
8313,8313,8,16,16,11,14
8314,8314,6,8,8,7,13
8315,8315,9,7,13,15,15
8316,8316,6,9,13,12,12
8317,8317,15,7,14,13,7
8318,8318,6,11,8,9,12
8319,8319,68,65,66,65,68
8320,8320,11,11,6,15,11
8321,8321,16,15,7,14,15
8322,8322,15,10,10,11,7
8323,8323,6,6,10,6,15
8324,8324,6,13,11,7,6
8325,8325,12,12,7,12,11
8326,8326,11,16,10,16,14
8327,8327,13,12,9,8,12
8328,8328,70,66,67,61,69
8329,8329,6,15,7,8,13
8330,8330,5,5,5,5,5
8331,8331,6,7,12,8,11
8332,8332,14,15,11,7,8
8333,8333,11,16,11,15,8
8334,8334,13,16,13,8,9
8335,8335,14,8,13,10,12
8336,8336,70,64,63,64,68
8337,8337,15,12,9,8,5
8338,8338,68,65,66,65,67
8339,8339,8,13,11,13,15
8340,8340,10,11,14,12,7
8341,8341,10,11,7,7,7
8342,8342,69,68,63,68,68
8343,8343,12,15,8,13,9
8344,8344,16,7,9,16,12
8345,8345,65,67,70,65,69
8346,8346,67,66,64,66,69
8347,8347,12,5,14,7,10
8348,8348,72,55,62,64,73
8349,8349,6,7,15,10,16
8350,8350,11,12,9,13,7
8351,8351,9,10,9,6,10
8352,8352,69,66,58,66,66
8353,8353,6,8,11,13,13
8354,8354,11,11,6,8,12
8355,8355,8,14,9,9,16
8356,8356,11,7,9,13,10
8357,8357,9,6,15,8,14
8358,8358,67,64,70,66,68
8359,8359,9,15,10,10,10
8360,8360,15,9,15,11,10
8361,8361,65,69,63,65,66
8362,8362,8,15,11,9,14
8363,8363,7,12,14,11,5
8364,8364,9,14,8,7,10
8365,8365,12,13,6,9,14
8366,8366,15,10,6,5,14
8367,8367,10,16,8,7,10
8368,8368,10,11,15,10,11
8369,8369,12,14,7,16,9
8370,8370,12,14,8,12,8
8371,8371,8,11,10,11,7
8372,8372,10,6,13,6,11
8373,8373,7,16,14,9,12
8374,8374,67,66,66,64,68
8375,8375,9,16,8,14,16
8376,8376,66,65,61,69,65
8377,8377,12,15,16,10,16
8378,8378,15,10,12,13,14
8379,8379,7,5,12,13,5
8380,8380,7,9,7,10,8
8381,8381,10,6,8,10,11
8382,8382,7,14,16,9,7
8383,8383,8,14,13,9,13
8384,8384,10,9,10,13,13
8385,8385,12,12,13,11,12
8386,8386,8,7,9,5,6
8387,8387,12,11,10,7,13
8388,8388,14,10,9,13,7
8389,8389,10,9,8,8,15
8390,8390,12,9,7,13,10
8391,8391,15,13,11,16,8
8392,8392,13,16,12,15,15
8393,8393,14,13,15,8,8
8394,8394,7,6,15,9,14
8395,8395,13,15,11,10,15
8396,8396,12,8,9,10,10
8397,8397,9,15,6,8,9
8398,8398,14,10,11,11,15
8399,8399,7,12,8,9,13
8400,8400,10,13,16,16,11
8401,8401,5,11,8,13,12
8402,8402,11,6,8,12,7
8403,8403,14,11,6,12,13
8404,8404,13,14,8,13,5
8405,8405,12,8,7,9,6
8406,8406,15,16,12,11,10
8407,8407,16,7,8,9,12
8408,8408,11,10,10,9,11
8409,8409,6,10,6,5,12
8410,8410,5,6,9,7,11
8411,8411,8,8,10,11,15
8412,8412,14,9,14,9,16
8413,8413,15,11,9,11,8
8414,8414,7,13,9,9,12
8415,8415,13,15,14,7,8
8416,8416,11,7,11,14,15
8417,8417,13,9,15,11,14
8418,8418,10,8,11,10,13
8419,8419,13,14,11,10,12
8420,8420,15,16,15,7,14
8421,8421,7,6,11,6,6
8422,8422,14,10,15,15,11
8423,8423,8,16,12,8,14
8424,8424,10,6,13,9,9
8425,8425,13,5,13,14,11
8426,8426,9,14,10,12,14
8427,8427,5,6,12,5,6
8428,8428,10,13,9,14,11
8429,8429,15,11,16,10,13
8430,8430,8,7,9,9,9
8431,8431,16,13,7,14,7
8432,8432,9,13,6,14,15
8433,8433,6,12,11,8,9
8434,8434,8,15,9,5,15
8435,8435,68,66,70,64,70
8436,8436,6,6,7,8,10
8437,8437,12,8,9,15,11
8438,8438,5,10,13,11,14
8439,8439,12,10,13,11,7
8440,8440,7,11,8,12,9
8441,8441,7,7,7,13,9
8442,8442,14,13,12,8,14
8443,8443,10,11,10,9,11
8444,8444,15,13,12,5,13
8445,8445,14,9,13,11,6
8446,8446,6,10,16,11,11
8447,8447,10,14,9,10,12
8448,8448,8,8,7,16,10
8449,8449,12,7,11,13,7
8450,8450,8,15,14,9,8
8451,8451,9,11,15,10,9
8452,8452,10,8,12,8,7
8453,8453,13,12,11,8,7
8454,8454,10,13,11,14,8
8455,8455,6,12,12,9,13
8456,8456,6,9,11,6,9
8457,8457,15,12,8,15,8
8458,8458,9,7,11,15,8
8459,8459,9,7,7,14,10
8460,8460,7,10,7,7,13
8461,8461,9,5,12,14,11
8462,8462,10,5,11,10,7
8463,8463,12,9,6,11,15
8464,8464,67,66,65,68,64
8465,8465,6,10,12,8,11
8466,8466,11,12,12,13,16
8467,8467,11,8,8,7,5
8468,8468,12,9,10,14,10
8469,8469,14,7,10,11,7
8470,8470,9,8,15,12,16
8471,8471,15,11,12,13,10
8472,8472,10,6,13,13,10
8473,8473,12,14,15,6,16
8474,8474,12,7,10,16,12
8475,8475,10,7,6,14,9
8476,8476,9,10,8,10,11
8477,8477,6,15,10,6,7
8478,8478,67,65,61,65,67
8479,8479,7,9,14,15,10
8480,8480,8,14,6,11,11
8481,8481,9,13,13,13,8
8482,8482,15,8,6,11,11
8483,8483,14,15,8,14,13
8484,8484,9,12,9,13,13
8485,8485,69,66,65,63,65
8486,8486,14,12,6,14,14
8487,8487,5,6,8,6,5
8488,8488,10,14,12,14,8
8489,8489,9,12,7,11,10
8490,8490,7,13,12,14,11
8491,8491,70,61,62,62,71
8492,8492,15,10,15,7,7
8493,8493,67,66,63,65,68
8494,8494,13,14,11,8,5
8495,8495,14,12,6,8,14
8496,8496,13,7,12,9,12
8497,8497,10,15,6,15,13
8498,8498,6,5,6,7,13
8499,8499,6,15,7,8,5
8500,8500,13,7,5,9,15
8501,8501,12,8,10,13,15
8502,8502,11,12,10,13,5
8503,8503,15,16,6,9,12
8504,8504,13,13,15,12,15
8505,8505,14,5,13,10,11
8506,8506,10,9,8,11,14
8507,8507,12,15,7,5,9
8508,8508,8,12,10,7,11
8509,8509,16,15,9,14,10
8510,8510,69,66,67,65,69
8511,8511,6,13,7,11,7
8512,8512,7,12,14,15,6
8513,8513,9,8,10,7,8
8514,8514,9,10,12,14,7
8515,8515,11,15,9,15,14
8516,8516,13,12,13,15,6
8517,8517,7,6,6,13,7
8518,8518,7,14,14,9,8
8519,8519,14,12,8,10,8
8520,8520,10,12,12,12,14
8521,8521,7,11,11,7,12
8522,8522,6,12,14,13,9
8523,8523,16,10,8,14,7
8524,8524,8,12,7,8,9
8525,8525,6,7,12,12,6
8526,8526,14,9,6,6,6
8527,8527,15,11,15,13,7
8528,8528,6,13,13,16,15
8529,8529,12,10,12,11,6
8530,8530,10,12,11,12,14
8531,8531,8,15,8,13,8
8532,8532,12,8,13,14,12
8533,8533,13,11,13,13,7
8534,8534,65,64,62,66,67
8535,8535,10,13,7,12,8
8536,8536,6,8,10,12,12
8537,8537,14,9,6,15,15
8538,8538,14,6,6,13,10
8539,8539,12,11,8,8,12
8540,8540,14,11,10,7,10
8541,8541,8,10,8,15,9
8542,8542,5,11,8,11,12
8543,8543,10,16,14,13,6
8544,8544,16,16,8,9,6
8545,8545,8,6,7,11,7
8546,8546,10,8,7,13,15
8547,8547,67,64,65,65,64
8548,8548,7,7,14,10,8
8549,8549,67,63,69,66,68
8550,8550,7,13,5,7,10
8551,8551,7,12,9,11,7
8552,8552,15,14,12,11,6
8553,8553,8,10,16,6,7
8554,8554,7,12,8,7,15
8555,8555,13,14,7,10,7
8556,8556,8,10,8,14,13
8557,8557,16,13,13,9,9
8558,8558,6,14,8,14,11
8559,8559,7,11,12,8,15
8560,8560,12,7,8,8,12
8561,8561,6,12,14,13,6
8562,8562,7,11,6,13,14
8563,8563,12,5,12,7,8
8564,8564,10,15,15,12,10
8565,8565,15,7,14,10,15
8566,8566,15,14,6,7,13
8567,8567,13,7,7,8,9
8568,8568,7,11,14,5,7
8569,8569,65,64,66,65,67
8570,8570,11,9,12,12,10
8571,8571,64,68,60,67,64
8572,8572,9,6,5,14,10
8573,8573,13,10,10,15,8
8574,8574,9,11,8,8,8
8575,8575,11,13,11,10,11
8576,8576,9,6,6,6,11
8577,8577,12,8,6,11,11
8578,8578,7,9,12,12,11
8579,8579,8,15,7,13,8
8580,8580,6,8,8,10,7
8581,8581,11,7,14,7,7
8582,8582,6,10,9,7,11
8583,8583,65,63,78,66,66
8584,8584,14,14,7,15,14
8585,8585,13,7,12,7,15
8586,8586,15,15,9,10,13
8587,8587,14,11,10,8,11
8588,8588,9,7,7,14,11
8589,8589,9,6,10,14,8
8590,8590,10,14,7,13,11
8591,8591,11,12,13,11,8
8592,8592,13,13,7,9,11
8593,8593,7,7,14,13,9
8594,8594,13,7,7,11,15
8595,8595,6,6,16,10,12
8596,8596,7,16,13,15,6
8597,8597,9,6,10,14,7
8598,8598,13,14,10,8,11
8599,8599,15,12,11,10,14
8600,8600,12,13,8,5,5
8601,8601,12,8,8,13,10
8602,8602,15,12,9,16,15
8603,8603,7,11,7,7,8
8604,8604,7,12,13,9,6
8605,8605,8,8,14,12,11
8606,8606,11,14,11,6,14
8607,8607,65,66,63,65,68
8608,8608,11,13,10,8,11
8609,8609,15,16,9,14,6
8610,8610,12,12,8,13,11
8611,8611,13,9,8,14,15
8612,8612,14,9,15,10,6
8613,8613,7,9,11,11,8
8614,8614,7,14,6,8,14
8615,8615,12,13,8,6,9
8616,8616,9,8,16,9,6
8617,8617,11,12,12,15,15
8618,8618,63,63,60,65,69
8619,8619,8,7,11,8,10
8620,8620,12,8,11,13,10
8621,8621,65,65,69,65,67
8622,8622,9,7,12,14,6
8623,8623,14,14,13,11,6
8624,8624,6,14,11,11,11
8625,8625,9,8,6,6,10
8626,8626,7,10,15,8,14
8627,8627,8,10,14,14,15
8628,8628,11,10,10,11,11
8629,8629,10,13,14,7,12
8630,8630,11,7,6,10,13
8631,8631,8,6,9,11,16
8632,8632,8,6,7,6,5
8633,8633,13,10,8,12,8
8634,8634,68,66,62,66,67
8635,8635,8,10,8,8,11
8636,8636,5,9,8,15,7
8637,8637,6,8,7,14,10
8638,8638,8,8,5,11,8
8639,8639,13,10,12,9,10
8640,8640,6,12,12,11,11
8641,8641,7,8,9,9,13
8642,8642,13,7,16,11,16
8643,8643,7,7,10,12,14
8644,8644,14,6,5,12,12
8645,8645,15,11,14,13,9
8646,8646,70,65,69,65,61
8647,8647,14,15,14,14,13
8648,8648,12,7,12,14,11
8649,8649,7,15,8,11,8
8650,8650,12,9,12,7,13
8651,8651,13,10,18,17,12
8652,8652,8,12,9,9,11
8653,8653,11,13,12,7,9
8654,8654,14,8,11,6,12
8655,8655,7,15,10,12,13
8656,8656,12,13,13,7,13
8657,8657,8,15,6,11,13
8658,8658,13,5,11,6,12
8659,8659,9,12,10,6,7
8660,8660,15,7,8,7,8
8661,8661,14,10,12,8,9
8662,8662,6,13,12,6,8
8663,8663,15,13,6,15,13
8664,8664,12,13,11,14,9
8665,8665,9,8,6,8,15
8666,8666,13,8,9,8,11
8667,8667,13,11,13,8,13
8668,8668,6,8,10,15,11
8669,8669,67,65,59,63,69
8670,8670,10,11,9,9,12
8671,8671,7,9,11,10,9
8672,8672,11,8,7,13,10
8673,8673,10,14,13,14,10
8674,8674,8,10,14,8,10
8675,8675,12,10,7,9,13
8676,8676,10,13,11,10,11
8677,8677,15,15,6,14,14
8678,8678,6,13,8,8,13
8679,8679,13,7,14,8,11
8680,8680,12,13,14,16,10
8681,8681,11,16,9,12,7
8682,8682,6,8,6,9,10
8683,8683,12,12,11,7,13
8684,8684,6,8,6,5,9
8685,8685,14,12,11,13,7
8686,8686,13,13,13,10,9
8687,8687,16,13,12,14,11
8688,8688,66,61,58,65,68
